Timestamp,Title,Theme,Summary,last_price,return,volatility,next_day_price
2023-07-27,Shell’s Shrinking Profit Still Fills Investors’ Pockets,Heard on the Street,Earnings at Europe’s biggest oil company fell 56% in its latest quarter. Energy prices would need to halve to potentially stem the flow of payouts.,11.15,-0.060261272650653175,0.07381272263158178,10.703
2023-07-28,"Natural Gas Pioneer Puts Investment Vehicle Into Bankruptcy to Protect Ranch, Other Assets",Pro Bankruptcy,"Charif Souki put Strudel Holdings into chapter 11 to have an “orderly” sale of its assets, including an 813-acre luxury ranch in Colorado.",10.703,-0.04008968609865482,0.07320594450160797,10.416
2023-07-28,America’s Military Trails Russia and China in Race for the Melting Arctic,U.S.,"The U.S. is competing with a partnership between the two countries but has fewer icebreakers and ports, and less experience. This article is part of a series examining the problems confronting America’s military.",10.703,-0.04008968609865482,0.07320594450160797,10.416
2023-08-10,Natural-Gas Prices Pause Climb After Strike Threat,card,,12.045,0.10768806327018576,0.07260752848979926,12.292
2023-08-10,Natural-Gas Prices Jolted by Australian Labor Dispute,Commodities,"Most of Australia’s supply is committed to Asia, so a sudden drop in LNG exports could push European and Asian buyers into a bidding war for gas from elsewhere, including from the U.S.",12.045,0.10768806327018576,0.07260752848979926,12.292
2023-08-17,EU Is Set to Hit Winter Gas-Storage Targets Months Early,Europe,"Despite the buildup, the bloc’s energy security remains fragile after Russia cut supplies over the Ukraine war.",14.426,0.02044280964844014,0.07260483907505992,13.822
2023-08-21,Europe’s Gas-Guzzling Days Are Fading,Heard on the Street,"In a reality check for natural-gas producers, volatile prices are prompting European homes and factories to go green faster than expected.",14.021,0.014397337577774616,0.07257134634701289,14.056
2023-08-24,Woodside Heads Off Australian Labor Dispute Roiling Gas Markets,Asia,Threat of walkouts at liquefied natural gas plants run by Woodside had raised concerns about global supplies ahead of the Northern Hemisphere winter.,12.769,-0.10774928376773107,0.07254363102703189,12.411
2023-08-24,GOP Debaters Spare Trump in First 2024 Faceoff,PODCAST,"A.M. Edition for Aug. 24. Eight Republican candidates for president largely avoided criticism of absent former President Donald Trump in the primary season’s inaugural debate last night. WSJ national political reporter Eliza Collins explains who managed to stand out from the pack. Plus, China and Russia take on the West by expanding the Brics coalition. And relief for global energy markets as Australia's Woodside Energy diffuses a looming labor dispute. Luke Vargas hosts.",12.769,-0.10774928376773107,0.07254363102703189,12.411
2023-08-24,GOP Debaters Spare Trump in First 2024 Faceoff,PODCAST,"A.M. Edition for Aug. 24. Eight Republican candidates for president largely avoided criticism of absent former President Donald Trump in the primary season’s inaugural debate last night. WSJ national political reporter Eliza Collins explains who managed to stand out from the pack. Plus, China and Russia take on the West by expanding the Brics coalition. And relief for global energy markets as Australia's Woodside Energy diffuses a looming labor dispute. Luke Vargas hosts.",12.769,-0.10774928376773107,0.07254363102703189,12.411
2023-08-24,Natural Gas Prices Slide After Labor Dispute at Major Exporter Is Curtailed,card,,12.769,-0.10774928376773107,0.07254363102703189,12.411
2023-08-28,"Chevron Workers in Australia Set Date for Work Bans, Stoppages",Business,"The walkout threats bring concerns of a sudden drop in liquefied natural gas exports, disruptions to global gas supplies.",12.681,0.021754894851341522,0.07038558973231597,13.367
2023-08-29,Germany’s Stalling Economy Raises Global Alarm,PODCAST,"A.M. Edition for Aug. 29. Florida braces for the first major hurricane of the season as storm Idalia bears down on the Gulf Coast. Plus, Bojan Pancevski on how Germany’s stagnating economy could spell trouble for global growth. And 3M settles up with veterans who alleged its earplugs caused hearing loss. Luke Vargas hosts.",13.367,0.05409668007254953,0.07038421543596113,12.893
2023-08-29,Germany’s Stalling Economy Raises Global Alarm,PODCAST,"A.M. Edition for Aug. 29. Florida braces for the first major hurricane of the season as storm Idalia bears down on the Gulf Coast. Plus, Bojan Pancevski on how Germany’s stagnating economy could spell trouble for global growth. And 3M settles up with veterans who alleged its earplugs caused hearing loss. Luke Vargas hosts.",13.367,0.05409668007254953,0.07038421543596113,12.893
2023-08-30,‘From Black Gold to Frozen Gas’ Review: A Natural Gas Powerhouse,Bookshelf,The discovery of natural gas off the shores of Qatar has transformed this inhospitable Persian Gulf peninsula into a major geopolitical player.,12.893,-0.03546046233261013,0.07025446588138418,13.713
2023-09-06,"Africa’s Vast Solar and Mineral Resources at Risk of Being Left Untapped, IEA Warns",Sustainable Business,High costs have put off most investors from buying into the continent’s plentiful clean-energy reserves.,12.935,0.020673873589521108,0.06839051198540894,12.676
2023-09-08,Natural Gas Prices Spike as Aussie Labor Talks Fail,PODCAST,"A.M. Edition for Sept. 8. Gas futures jumped this morning after news that workers at some of the world’s largest LNG plants in Australia are going on strike. Plus, U.S. home prices pick up after falling for five straight months. And WSJ reporter Rory Jones explains how sovereign wealth funds in the Gulf have rapidly grown in stature to effectively become the world’s ATM. Luke Vargas hosts.",13.342,0.05254023351214898,0.06414149082851005,13.821
2023-09-08,Natural Gas Prices Spike as Aussie Labor Talks Fail,PODCAST,"A.M. Edition for Sept. 8. Gas futures jumped this morning after news that workers at some of the world’s largest LNG plants in Australia are going on strike. Plus, U.S. home prices pick up after falling for five straight months. And WSJ reporter Rory Jones explains how sovereign wealth funds in the Gulf have rapidly grown in stature to effectively become the world’s ATM. Luke Vargas hosts.",13.342,0.05254023351214898,0.06414149082851005,13.821
2023-09-08,Chevron Workers Begin Industrial Action at Australian LNG Plants,Business,The company’s Gorgon and Wheatstone facilities account for about 7% of global liquefied-natural-gas supply.,13.342,0.05254023351214898,0.06414149082851005,13.821
2023-09-19,The Unexpected New Winners in the Global Energy War,World,Western nations are forging unusual alliances to replace natural gas from Russia. “We pushed the accelerator to the maximum.”,13.954,-0.013921277648222707,0.0616789245724501,14.285
2023-09-22,Microsoft-Activision Deal Clears Final Regulatory Hurdle,PODCAST,"A.M. Edition for Sept. 22. U.K. regulators said today that Microsoft’s revised $75 billion takeover plan resolved most of its antitrust concerns, setting up the deal to move forward a s soon as next month. Plus, House Republicans split on next steps for funding the government as a shutdown looms. And WSJ reporter Sebastian Herrera explains how Amazon is wrestling with competition  from rivals Temu and Shein. Luke Vargas hosts. Correction: The U.K.’s Competition and Markets Authority will be consulting markets on Microsoft’s proposed restructured deal with Activision until Oct. 6. An earlier version of this podcast incorrectly said Oct. 8. (Corrected on Sept. 22)",14.817,0.047359864282179975,0.06118216562233284,15.796
2023-09-22,Microsoft-Activision Deal Clears Final Regulatory Hurdle,PODCAST,"A.M. Edition for Sept. 22. U.K. regulators said today that Microsoft’s revised $75 billion takeover plan resolved most of its antitrust concerns, setting up the deal to move forward a s soon as next month. Plus, House Republicans split on next steps for funding the government as a shutdown looms. And WSJ reporter Sebastian Herrera explains how Amazon is wrestling with competition  from rivals Temu and Shein. Luke Vargas hosts. Correction: The U.K.’s Competition and Markets Authority will be consulting markets on Microsoft’s proposed restructured deal with Activision until Oct. 6. An earlier version of this podcast incorrectly said Oct. 8. (Corrected on Sept. 22)",14.817,0.047359864282179975,0.06118216562233284,15.796
2023-10-02,China Is Gaining Long-Coveted Role in Arctic,World,"Isolated over Ukraine invasion, Russia seeks Beijing’s help as it ships more oil east through polar routes",14.197,-0.02979566732727401,0.05967165719817892,12.92
2023-10-06,Chevron Labor Dispute Flares Up Again in Australia,Business,"Workers at two natural-gas facilities operated by Chevron in Australia have voted to restart industrial action, reigniting a dispute that has rattled global energy markets.",12.878,0.001321825674519772,0.05903905454714043,14.112
2023-10-06,Cruise Lines Pursue Greener Journeys Ahead of New Climate Rules,Business,"As tourists flock to ships and strain port cities, regulators and environmental groups are pushing companies to invest in cleaner tech.",12.878,0.001321825674519772,0.05903905454714043,14.112
2023-10-09,Israel Orders Chevron to Shut Down Gas Platform Near Gaza,Business,The move amounts to a safety precaution amid the deadly conflict that erupted over the weekend.,14.112,0.0958223326603509,0.059306116687209566,15.133
2023-10-13,The Oil Price Has a Safety Valve. Gas Doesn’t.,Heard on the Street,"Even though oil flows are more likely to be disrupted by the tense situation in the Middle East, natural gas prices could be more volatile.",16.774,0.09283992442504396,0.05818074433382406,18.345
2023-10-18,"Renewables Reminiscent of Shale Boom, Kimmeridge Leader Says",Pro PE Industry News,"Private-equity firm Kimmeridge Energy Management is biding its time to expand investing in renewables while making big bets on oil and natural gas, a strategy reflecting co-founder Ben Dell’s not-so-mainstream views.",19.055,0.08421052631578951,0.05865059839235277,17.905
2023-11-08,Qatar Pursues Oil Deal After Brokering End to Venezuela Sanctions,Business,A Qatari magnate wants to restart an oil refinery near Venezuela’s coast after the wealthy Gulf state helped mediate talks between Caracas and the U.S.,15.621,0.003791286467035082,0.056659792392869106,15.541
2023-11-29,Brookfield’s Origin Saga Shows It’s Hard to Price Polluters — Analysis,Pro PE Commentary Analysis,At the heart of a nearly US$11 billion takeover tussle for the owner of several Australian coal-fired power plants is a key question for investors: how to value a major polluter that could also become a big enabler of the energy transition.,15.797,0.010296751087234712,0.05171140925141226,15.278
2023-11-29,EIG Global Energy Partners Expects New LNG Acquisition Within Months,Business,The U.S. investment firm wants to increase exposure to the Atlantic Basin gas market.,15.797,0.010296751087234712,0.05171140925141226,15.278
2023-12-01,The World’s Key Canal Is Clogged Up. Winter Fuel Prices Could Get Wacky.,Heard on the Street,"Climate change could make your winter heating bills more unpredictable, particularly if you live at the end of long and vulnerable fuel supply chains.",15.785,0.03318497185495484,0.051784675172889726,15.492
2023-12-04,Brookfield-Led Consortium’s $11 Billion Bid for Origin Energy Fails,Business,"An $11 billion bid for Origin Energy, one of Australia’s largest power companies, was rejected by its shareholders on Monday in a stark illustration of how investors are adopting different strategies to bet on the energy transition.",15.492,-0.018561925878998964,0.051566082068886285,14.908
2023-12-06,U.S. Gas Startup at Center of Epic Feud With Global Energy Giants,Business,"Venture Global is becoming one of the world’s biggest natural-gas exporters. Shell, BP and others say it got there by reneging on their contracts.",15.048,0.009390931043735007,0.050130859924592444,15.097
2023-12-06,Europe’s Gas Prices Could Fall Further Next Year,Gas Markets,"European natural-gas prices are expected to decline further next year amid lackluster demand and above-average inventories despite a cold start to the winter, some analysts say.",15.048,0.009390931043735007,0.050130859924592444,15.097
2023-12-07,"Woodside Energy, Santos in Talks to Create Global Energy Giant",Business,The Australian companies said a merger could result in a new global company worth around $52 billion.,15.097,0.0032562466772991794,0.04966458193410887,14.764
2023-12-08,"Charif Souki, Who Transformed U.S. Energy, Removed as Tellurian’s Chairman",Business,The natural gas pioneer’s latest energy venture has been floundering for years.,14.764,-0.022057362389878765,0.04965833631664609,12.79
2023-12-11,BP Asks U.S. Regulator to Intervene in Gas Feud,Business,Venture Global is being accused of skirting disclosure rules while maintaining “a veil of secrecy around its operations” to the detriment of some customers.,12.79,-0.13370360335952314,0.05025374987421538,12.562
2023-12-14,House Approves Biden Impeachment Inquiry,PODCAST,"A.M. Edition for Dec. 14. In a party-line vote, the U.S. House has authorized an impeachment probe of President Biden, adding muscle to an investigation into whether the president had ties to his son’s overseas business dealings. Plus, WSJ finance editor Alex Frangos explains how the Fed's projection of three interest-rate cuts next year is driving down global borrowing costs. And EU leaders grapple over new funding for Ukraine. Luke Vargas hosts.",12.266,0.04054971157108933,0.04955467853251613,12.443
2023-12-14,Will the End of Fossil Fuels Spoil the Lucky Country’s Streak?,Heard on the Street,Australia’s moniker has often proved apt in part because of its plentiful natural resources. It is also uniquely vulnerable to climate change. Would a fossil-fuel-free world save it or destroy it?,12.266,0.04054971157108933,0.04955467853251613,12.443
2023-12-14,House Approves Biden Impeachment Inquiry,PODCAST,"A.M. Edition for Dec. 14. In a party-line vote, the U.S. House has authorized an impeachment probe of President Biden, adding muscle to an investigation into whether the president had ties to his son’s overseas business dealings. Plus, WSJ finance editor Alex Frangos explains how the Fed's projection of three interest-rate cuts next year is driving down global borrowing costs. And EU leaders grapple over new funding for Ukraine. Luke Vargas hosts.",12.266,0.04054971157108933,0.04955467853251613,12.443
2023-12-19,Gaza Is Making Oil and Gas Markets Twitchier,Heard on the Street,Attacks on ships in the Red Sea are a reminder that the war between Israel and Hamas might yet have global repercussions for energy,11.726,-0.015201142185269134,0.049239814013683894,11.793
2023-12-20,Houthi Rebels Vow to Retaliate as U.S.-Led Force Deploys for Middle East,Business,"Natural-gas and crude markets rose, but ample global supplies of the two fuels are keeping the advance in check.",11.793,0.005713798396725034,0.04924277970749124,11.926
2023-12-20,"Charif Souki, Godfather of American LNG Industry, Is Ousted from Tellurian",Business,Gas-export company’s abrupt termination of its co-founder caps his flamboyant career in energy.,11.793,0.005713798396725034,0.04924277970749124,11.926
2024-01-01,Shale Is Keeping the World Awash With Oil as Conflicts Abound,Oil Markets,"The shipping crisis in the Red Sea is expected to raise consumer prices. But it has had little impact on energy prices, largely because of surging supplies from U.S. frackers.",,,,
2024-01-05,"Southwestern, Chesapeake Near $17 Billion Energy Merger",Deals,Southwestern Energy and Chesapeake Energy are close to a merger that would create a roughly $17 billion company and one of the largest U.S. natural-gas producers.,11.048,-0.0139235987147448,0.04760780927764954,10.749
2024-01-08,Shell Flags Impairment Hit of up to $4.5 Billion,Europe,"Shell said its fourth-quarter earnings took a hit of up to $4.5 billion in impairments that were offset by significantly higher gas trading, while its overall production volumes are on track to meet targets.",10.749,-0.027063721940622676,0.04757304746689845,9.809
2024-01-09,America Has Plenty of Natural Gas. So Why Is New England Left Out in the Cold?,Gas Markets,Threatened closure of a Massachusetts import facility sparks worry about the Northeast’s energy supplies.,9.809,-0.08744999534840459,0.04761582146596534,10.137
2024-01-09,How ESG Became a Dirty Word in Corporate America,PODCAST,"P.M. Edition for Jan. 9. Businesses are making a conscious effort to avoid using the acronym ESG to highlight their environmental, social and governance initiatives. WSJ workplace, management and leadership reporter Chip Cutter explains what’s behind the shift. And Boeing’s CEO says the company needs to acknowledge “our mistake,” after a door-plug failure on an Alaska Airlines flight. Plus, Meta puts tighter restrictions on teen accounts on Instagram and Facebook. Annmarie Fertoli hosts.",9.809,-0.08744999534840459,0.04761582146596534,10.137
2024-01-09,How ESG Became a Dirty Word in Corporate America,PODCAST,"P.M. Edition for Jan. 9. Businesses are making a conscious effort to avoid using the acronym ESG to highlight their environmental, social and governance initiatives. WSJ workplace, management and leadership reporter Chip Cutter explains what’s behind the shift. And Boeing’s CEO says the company needs to acknowledge “our mistake,” after a door-plug failure on an Alaska Airlines flight. Plus, Meta puts tighter restrictions on teen accounts on Instagram and Facebook. Annmarie Fertoli hosts.",9.809,-0.08744999534840459,0.04761582146596534,10.137
2024-01-11,"Chesapeake, Southwestern to Merge as New Gas Behemoth",Business,The $7.4 billion all-stock transaction will create one of the U.S.’s largest natural-gas producers and is the latest in a flurry of energy deals.,10.133,-0.00039459406135955444,0.04720387420946648,10.318
2024-01-11,Blockbuster Natural-Gas Merger Is Almost Too Perfect,Heard on the Street,"The Chesapeake-Southwestern merger is very promising, if it can clear regulatory scrutiny.",10.133,-0.00039459406135955444,0.04720387420946648,10.318
2024-01-11,"Chesapeake, Southwestern Agree to Merge to Create Gas Giant",PODCAST,"P.M. Edition for Jan. 11. Chesapeake Energy and Southwestern Energy officially announce plans to merge, amid lots of dealmaking in the energy sector. Reporter Benoît Morenne explains. Plus, Treasury Department reporter Andrew Duehren explains why the U.S. is reviewing a deal between U.S. Steel and Nippon Steel. And, how Wall Street is responding to the first day of tradi ng spot bitcoin ETFs. Annmarie Fertoli hosts.",10.133,-0.00039459406135955444,0.04720387420946648,10.318
2024-01-11,"Chesapeake, Southwestern Agree to Merge to Create Gas Giant",PODCAST,"P.M. Edition for Jan. 11. Chesapeake Energy and Southwestern Energy officially announce plans to merge, amid lots of dealmaking in the energy sector. Reporter Benoît Morenne explains. Plus, Treasury Department reporter Andrew Duehren explains why the U.S. is reviewing a deal between U.S. Steel and Nippon Steel. And, how Wall Street is responding to the first day of trading spot bitcoin ETFs. Annmarie Fertoli hosts.",10.133,-0.00039459406135955444,0.04720387420946648,10.318
2024-01-12,America’s Gas Bonanza Brings Biden New Political Dilemmas,Business,The president is facing pressure from some Democrats and climate groups to rein in exports of liquefied natural gas.,10.318,0.018257179512483956,0.04721801047619228,10.348
2024-01-15,"Houthis Turn Their Sights on U.S. Ships, Vow to Keep Attacking Red Sea Targets",Middle East,A U.S.-owned bulk carrier was struck and a Navy destroyer was targeted as attacks become more widespread and indiscriminate.,10.348,0.0029075402209730594,0.0471139188808748,9.804
2024-01-16,Natural-Gas Prices Remain Under Pressure Despite Cold Snap,Heard on the Street,"Robust production, full storage and delays in LNG capacity additions all point toward a year of mild natural-gas prices.",9.804,-0.05257054503285663,0.04713275605916232,9.707
2024-01-22,Opinion: Biden Toys With an LNG Export Permitting Ban,Review & Outlook,How to hurt allies and the U.S. economy to please the climate-change lobby.,9.206,-0.03591999162215942,0.04625726724152892,9.268
2024-01-23,Houthi Attacks Won’t Threaten Global Natural-Gas Security,Heard on the Street,Energy markets look very different than in 2022.,9.268,0.006734738214208225,0.0458011863492523,9.298
2024-01-24,Some Private-Equity Firms Stick With Natural Gas Despite Climate Concerns,Pro PE Commentary Analysis,Energy-focused investment firms are betting on rising U.S. natural-gas exports even as activists and some lawmakers push back.,9.298,0.003236944324557456,0.045772503203052095,9.544
2024-01-24,Opinion: An LNG Export Ban Is Bad Politics for Biden,Commentary,His efforts to appease environmentalists could harm the economy and U.S. national security.,9.298,0.003236944324557456,0.045772503203052095,9.544
2024-01-25,Joe Biden's Dilemma on Natural Gas Exports,PODCAST,"The White House is stalling efforts to export more American liquefied natural gas (LNG) to U.S. allies. Given that LNG development is good for the economy, as well as for weaning Europe off of Russian energy, is this a political mistake for Biden, little more than a gesture to climate activists, akin to the controversy that killed the Keystone XL Pipeline?",9.544,0.026457302645730207,0.04568222883667267,8.909
2024-01-26,Working From Home Could Up Your Risk of Being Laid Off,PODCAST,"A.M. Edition for Jan. 26. New data shows that fully remote employees are more likely to be let go  than their peers. Plus, President Biden hits pause on new approvals for natural gas exports in a win for environmental groups. And WSJ reporter Nick Kostov details increasing competition in the luxury goods industry as shoppers pull back from their post-pandemic splurges. Luke Vargas hosts.",8.909,-0.06653394803017598,0.04586351249509966,9.349
2024-01-26,Biden Pauses Approvals for LNG Exports,PODCAST,Plus: New data shows that fully remote employees are more likely to be let go than their peers. And WSJ reporter Evan Gershkovich has his detention in Russia extended. Luke Vargas hosts.,8.909,-0.06653394803017598,0.04586351249509966,9.349
2024-01-26,Working From Home Could Up Your Risk of Being Laid Off,PODCAST,"A.M. Edition for Jan. 26. New data shows that fully remote employees are more likely to be let go than their peers. Plus, President Biden hits pause on new approvals for natural gas exports in a win for environmental groups. And WSJ reporter Nick Kostov details increasing competition in the luxury goods industry as shoppers pull back from their post-pandemic splurges. Luke Vargas hosts.",8.909,-0.06653394803017598,0.04586351249509966,9.349
2024-01-26,Biden Pauses Approvals for LNG Exports,Politics,A decision to review the impacts of exports of U.S. liquefied natural gas delivered a victory for environmental groups.,8.909,-0.06653394803017598,0.04586351249509966,9.349
2024-01-26,Opinion: Biden and the TikTok Anti-LNG Crusade,Review & Outlook,His ‘pause’ on export permits may be his most destructive climate act—damaging to the economy at home and U.S. influence abroad.,8.909,-0.06653394803017598,0.04586351249509966,9.349
2024-01-26,Opinion: Biden’s LNG ‘Pause’ Will Hurt the Environment,Commentary,"When the U.S. exports liquefied natural gas, it’s better for America’s allies and the climate.",8.909,-0.06653394803017598,0.04586351249509966,9.349
2024-01-26,WSJ Opinion: Abortion Is the Answer for Biden-Harris,VIDEO,Journal Editorial Report: Democrats plan to run everywhere on abortion rights. Images: Shutterstock/Bloomberg News Composite: Mark Kelly,8.909,-0.06653394803017598,0.04586351249509966,9.349
2024-01-26,Opinion: More LNG Infrastructure Won’t Help Ukraine,Letters,"If the fossil-fuel industry wants to help, it should throw its support behind the president’s request to provide necessary arms.",8.909,-0.06653394803017598,0.04586351249509966,9.349
2024-01-29,Opinion: I’ll Fight Back Against Biden’s LNG Pause,Commentary,I plan to block every State and Energy department nominee until he relents.,9.349,0.0493882590638679,0.04596896874057641,9.156
2024-01-30,Opinion: Biden’s LNG Export Pause Can’t Be Justified,Letters,Sen. Merkley’s attempt insults the intelligence of the average voter.,9.156,-0.020643919135736377,0.04598434649322818,9.86
2024-01-31,A New Solution for CO2 Emissions: Bury Them at Sea,The Future of Everything,Ship operators have designed a vessel to transport supercooled carbon and pump it into offshore wells for permanent storage.,9.86,0.076889471384884,0.04621712094436731,9.716
2024-02-01,Shell Launches Buyback as Earnings Beat Forecasts,Earnings,"Shell’s adjusted earnings beat forecast, driven by higher trading gains from LNG, and said it would buy back $3.5 billion in shares this quarter.",9.716,-0.014604462474645086,0.04600020954770471,9.524
2024-02-01,"Biden Gas-Export Decision: Smoke, but No Fire",Heard on the Street,"With so many permitted projects struggling to secure contracts, pausing LNG approvals was an easy, low-stakes political win.",9.716,-0.014604462474645086,0.04600020954770471,9.524
2024-02-02,Oil Profits Keep Flowing for Exxon and Chevron,Earnings,"U.S. giants join Shell in posting strong earnings, but face an uncertain outlook as countries vow to phase out fossil fuels.",9.524,-0.0197612186084809,0.045912376359359255,9.572
2024-02-02,U.S. Begins Strikes Against Iran-Backed Groups in Syria and Iraq,PODCAST,"P.M. Edition for Feb. 2. The U.S. began a series of airstrikes against Iranian-backed militias in Syria and Iraq in an effort to deter more attacks against American forces in the region. And the January jobs report soars past expectations. Reporter Eric Wallerstein has more. Plus, Georgia prosecutor Fani Willis admits to a relationship with a top deputy, but denies any wrongdoing in the election-interference case against Donald Trump. Annmarie Fertoli hosts.",9.524,-0.0197612186084809,0.045912376359359255,9.572
2024-02-02,U.S. Begins Strikes Against Iran-Backed Groups in Syria and Iraq,PODCAST,"P.M. Edition for Feb. 2. The U.S. began a series of airstrikes against Iranian-backed militias in Syria and Iraq in an effort to deter more attacks against American forces in the region. And the January jobs report soars past expectations. Reporter Eric Wallerstein has more. Plus, Georgia prosecutor Fani Willis admits to a relationship with a top deputy, but denies any wrongdoing in the election-interference case against Donald Trump. Annmarie Fertoli hosts.",9.524,-0.0197612186084809,0.045912376359359255,9.572
2024-02-02,Opinion: Biden’s Worst Energy Decision,Review & Outlook,His LNG export permit ban looks worse the more you examine it.,9.524,-0.0197612186084809,0.045912376359359255,9.572
2024-02-05,Opinion: Biden Goes Soft on Nicolás Maduro,Commentary,"Venezuela’s dictator promised a free election, then banned his leading opponent.",9.572,0.005039899202015974,0.04573967814613474,9.459
2024-02-07,"Woodside, Santos End Talks on Merger to Create $57 Billion Energy Giant",Business,The companies spent two months discussing a merger that aimed to capitalize on the rising demand for natural gas resulting from the war in Ukraine.,9.356,-0.010889100327730161,0.04562828273818742,9.458
2024-02-07,"Biden Gets Easy Win in Nevada, but Progressives’ Backing Falters",PODCAST,"A.M. Edition for Feb. 7. Nikki Haley suffers an embarrassing defeat in Nevada’s primary while Biden scores—though the WSJ’s Tarini Parti says cracks are beginning to emerge between the president and progressives, threatening his chances of re-election. Plus, a surplus of new housing is driving down rents–but only for the wealthiest renters. And, ESPN, Fox and Warner strike a streaming deal that will reshape the sports landscape. Luke Vargas hosts.",9.356,-0.010889100327730161,0.04562828273818742,9.458
2024-02-07,Biden Easily Wins Nevada Primary as Haley Suffers Symbolic Loss,PODCAST,"Plus: Merger talks that would have created a $57 billion natural gas giant fall apart. And ESPN, Fox and Warner strike a deal that will reshape sports streaming. Luke Vargas hosts.",9.356,-0.010889100327730161,0.04562828273818742,9.458
2024-02-07,"Biden Gets Easy Win in Nevada, but Progressives’ Backing Falters",PODCAST,"A.M. Edition for Feb. 7. Nikki Haley suffers an embarrassing defeat in Nevada’s primary while Biden scores—though the WSJ’s Tarini Parti says cracks are beginning to emerge between the president and progressives, threatening his chances of re-election. Plus, a surplus of new housing is driving down rents–but only for the wealthiest renters. And, ESPN, Fox and Warner strike a streaming deal that will reshape the sports landscape. Luke Vargas hosts.",9.356,-0.010889100327730161,0.04562828273818742,9.458
2024-02-08,How the Rockefellers and Billionaire Donors Pressed Biden on LNG Exports,Gas Markets,The president’s decision to halt new export terminals follows a campaign by environmental groups funded by wealthy contributors.,9.458,0.01090209491235572,0.045515039697141726,9.163
2024-02-08,Opinion: Net Zero Becomes All Dissonance and No Cognition,Political Economics,Politicians have trapped themselves into waging a crusade voters say they want but won’t pay for.,9.458,0.01090209491235572,0.045515039697141726,9.163
2024-02-08,Opinion: Special Counsel: Biden Too Forgetful to Prosecute,Best of the Web,The Justice Department mounts a defense of the president’s mishandling of classified information.,9.458,0.01090209491235572,0.045515039697141726,9.163
2024-02-08,"Special Counsel Says Biden Knowingly Kept, Shared Classified Documents",PODCAST,"P.M. Edition for Feb. 8. Special counsel Robert Hur concluded President Biden was sloppy in holding on to classified material that he knowingly kept and shared while a private citizen. Biden will not face criminal charges. And the Supreme Court expresses skepticism over a challenge to Donald Trump’s ballot eligibility. Supreme Court correspondent Jess Bravin has more. Plus, energy reporter Benoît Morenne explains how billionaire donors including the Rockefellers swayed the White House on LNG exports. Annmarie Fertoli hosts.",9.458,0.01090209491235572,0.045515039697141726,9.163
2024-02-08,"Special Counsel Says Biden Knowingly Kept, Shared Classified Documents",PODCAST,"P.M. Edition for Feb. 8. Special counsel Robert Hur concluded President Biden was sloppy in holding on to classified material that he knowingly kept and shared while a private citizen. Biden will not face criminal charges. And the Supreme Court expresses skepticism over a challenge to Donald Trump’s ballot eligibility. Supreme Court correspondent Jess Bravin has more. Plus, energy reporter Benoît Morenne explains how billionaire donors including the Rockefellers swayed the White House on LNG exports. Annmarie Fertoli hosts.",9.458,0.01090209491235572,0.045515039697141726,9.163
2024-02-09,Caught in Biden’s Natural-Gas Export Fight: Your Utility Bill,Commodities,The export boom has hitched U.S. prices to volatile global markets.,9.163,-0.03119052653838017,0.04555455381005376,8.863
2024-02-14,Shell Sees LNG Demand Up at Least 50% by 2040,Business,"Shell said it expected global demand for liquefied natural gas to grow beyond 2040, driven by industry in China and economic development in South and Southeast Asia.",8.513,-0.03949001466771973,0.045573375300361076,8.925
2024-02-14,Opinion: Slow Growth Is Ahead Unless Government Gets Out of the Way,Commentary,The rise of regulatory activism and the adoption of multilateral edicts may hold America back.,8.513,-0.03949001466771973,0.045573375300361076,8.925
2024-02-14,Opinion: Wyoming Hits the Rare-Earth Mother Lode,Commentary,"If managed wisely, the discovery at Halleck Creek will make the U.S. the world’s indispensable mineral supplier.",8.513,-0.03949001466771973,0.045573375300361076,8.925
2024-02-15,Opinion: Biden’s LNG ‘Gift’ to Vladimir Putin,Review & Outlook,Russian media are thrilled by the U.S. natural gas export ban.,8.925,0.0483965699518385,0.04567884016980524,8.698
2024-02-16,Opinion: The Example of Alexei Navalny’s Courage,Review & Outlook,"Vladimir Putin thinks he can kill opponents with impunity, and he knows he must to retain power.",8.698,-0.025434173669467874,0.045704139689528654,8.498
2024-02-16,How War in Europe Boosts the U.S. Economy,The Outlook,European rearmament and American aid to Ukraine are flowing back to the defense industrial base.,8.698,-0.025434173669467874,0.045704139689528654,8.498
2024-02-20,How India Became the World’s Most Nimble Energy Buyer,Heard on the Street,"With a rapidly growing population and economy, India is thirsty for oil and natural gas—at the right price.",8.291,-0.024358672628853717,0.045519608799037506,8.28
2024-02-21,U.S. Renewable Power Growth Is Setting New Records on the Back of Federal Support,Sustainable Business,Wind and solar power are projected to become more popular than gas in replacing coal.,8.28,-0.001326739838379054,0.04551422681924517,8.23
2024-02-22,Opinion: LNG Export Ban Is Atrocious Politics for Democrats,Commentary,It’s bad policy and a betrayal of working-class voters who are crucial to Biden’s re-election.,8.23,-0.006038647342995085,0.04541166585158071,7.983
2024-02-22,Woodside to Sell Scarborough JV Stake to Japan’s Jera,Business,Woodside Energy said it has agreed to sell 15.1% of the venture developing the Scarborough natural-gas field offshore Australia to Japan’s Jera for $1.4 billion as part of a broader strategic relationship.,8.23,-0.006038647342995085,0.04541166585158071,7.983
